Date,Weather_Code,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Precipitation_mm,Rain_mm,Precip_Hours,Daylight_sec,Sunshine_sec,Max_Wind_Speed_mps,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2021-04-06,51,23.7,13.8,18.1,0.1,0.1,1.0,41484.42,36695.25,14.4,11113,8226,318,14590,0,59.0
2021-04-07,51,22.2,14.1,17.6,0.3,0.3,3.0,41353.91,35640.61,8.0,11733,8605,292,15283,0,50.0
2021-04-08,3,22.4,11.0,15.9,0.0,0.0,0.0,41223.77,37434.23,10.7,11836,8604,262,15243,0,69.0
2021-04-09,51,22.1,10.0,15.7,0.2,0.2,1.0,41094.09,31872.76,24.4,11445,9039,215,14506,0,54.0
2021-04-10,3,14.5,7.4,10.7,0.0,0.0,0.0,40964.96,27325.83,24.5,3123,4847,0,6049,0,33.0
2021-04-11,3,11.2,5.2,8.1,0.0,0.0,0.0,40836.48,37433.84,23.2,2086,3431,0,4734,0,22.0
2021-04-12,2,14.7,1.0,7.8,0.0,0.0,0.0,40708.73,36849.7,14.5,11021,8155,277,14571,0,49.0
2021-04-13,3,16.6,1.6,9.3,0.0,0.0,0.0,40581.8,36190.05,14.2,11968,8770,313,15654,0,70.0
2021-04-14,3,18.8,7.8,12.8,0.0,0.0,0.0,40455.79,28076.24,23.4,11809,8649,308,15495,0,46.0
2021-04-15,3,17.5,5.7,11.3,0.0,0.0,0.0,40330.79,36580.06,19.4,11963,8963,296,15793,0,61.0
2021-04-16,3,16.9,4.6,10.4,0.0,0.0,0.0,40206.91,36509.93,15.1,11478,8901,234,14947,0,81.0
2021-04-17,3,17.8,6.2,10.9,0.0,0.0,0.0,40084.22,36344.91,13.1,3156,4913,0,6445,0,26.0
2021-04-18,3,16.1,7.4,11.1,0.0,0.0,0.0,39962.84,32664.78,12.4,2065,3290,0,4619,0,30.0
2021-04-19,3,17.6,3.2,9.6,0.0,0.0,0.0,39842.11,36141.08,17.7,15767,8983,333,16782,3577,51.0
2021-04-20,51,16.9,4.8,10.7,0.4,0.4,3.0,39721.58,36091.13,23.5,16659,9901,294,18151,6238,100.0
2021-04-21,51,14.1,3.2,9.0,0.5,0.5,2.0,39601.34,36078.28,14.3,17008,9756,333,18260,5945,87.0
2021-04-22,3,13.2,1.0,6.9,0.0,0.0,0.0,39481.47,36036.3,18.2,17017,9626,325,18501,5744,75.0
2021-04-23,3,16.3,3.4,9.1,0.0,0.0,0.0,39362.06,36005.68,18.3,16420,9626,267,16969,5811,75.0
2021-04-24,3,16.8,1.5,7.9,0.0,0.0,0.0,39243.2,35985.1,15.4,3190,4487,0,6112,0,16.0
2021-04-25,0,16.5,2.5,8.5,0.0,0.0,0.0,39124.98,35926.61,16.5,1983,3378,0,4258,0,14.0
2021-04-26,3,16.1,3.9,9.1,0.0,0.0,0.0,39007.5,35874.55,11.5,2282,3173,0,4503,0,23.0
2021-04-27,3,17.9,2.8,9.6,0.0,0.0,0.0,38890.84,35788.22,10.7,16970,9766,330,18261,5474,125.0
2021-04-28,3,18.3,7.6,12.6,0.0,0.0,0.0,38775.11,30897.45,12.5,16743,10003,289,18598,5665,98.0
2021-04-29,3,18.5,5.1,10.6,0.0,0.0,0.0,38660.4,34836.74,11.8,17194,9979,315,18817,5599,98.0
2021-04-30,3,19.1,6.9,11.8,0.0,0.0,0.0,38546.81,35422.72,9.0,16507,9949,246,17759,5540,69.0
2021-05-01,3,19.2,7.7,12.6,0.0,0.0,0.0,38434.45,34871.82,8.4,3210,5051,0,6511,0,31.0
2021-05-02,51,18.4,7.5,12.4,0.1,0.1,1.0,38323.4,29308.28,12.1,2081,3242,0,4977,0,34.0
2021-05-03,61,19.2,6.5,12.2,6.7,6.7,9.0,38213.79,33860.63,13.5,16093,8837,314,16855,5557,54.0
2021-05-04,61,11.9,10.2,11.1,18.1,18.1,24.0,38105.72,0.0,15.5,15234,8655,304,16176,5157,71.0
2021-05-05,61,15.8,10.4,13.0,13.1,13.1,21.0,37999.29,4839.67,17.6,16573,9338,341,17666,5786,77.0
2021-05-06,61,17.9,12.4,14.8,10.2,10.2,19.0,37894.62,25333.5,22.1,16818,9674,315,17926,5465,90.0
2021-05-07,51,19.4,11.9,15.0,0.4,0.4,3.0,37791.82,34615.88,13.6,16324,9909,264,17623,5391,66.0
2021-05-08,3,17.7,7.9,11.7,0.0,0.0,0.0,37690.99,27347.4,13.5,3305,4974,0,6662,0,35.0
2021-05-09,51,17.1,8.1,11.8,0.3,0.3,3.0,37591.57,34400.72,13.1,2063,3493,0,4627,0,24.0
2021-05-10,51,15.5,6.5,11.0,0.5,0.5,4.0,37493.14,34294.76,20.8,15851,9073,303,17096,5369,90.0
2021-05-11,51,13.9,7.2,10.9,2.4,2.4,12.0,37395.79,32652.03,11.3,16561,9506,347,17516,5581,90.0
2021-05-12,51,17.1,5.1,10.8,0.2,0.2,2.0,37299.62,34086.06,9.4,16877,9874,338,17889,5379,46.0
2021-05-13,3,15.9,5.3,10.0,0.0,0.0,0.0,37204.7,33690.41,19.1,16541,9724,311,18003,5426,108.0
2021-05-14,3,10.4,5.7,8.3,0.0,0.0,0.0,37111.12,28772.59,21.0,16262,9740,226,17216,5391,82.0
2021-05-15,51,9.0,0.1,6.6,0.2,0.2,2.0,37019.0,31285.4,23.1,3003,4645,0,6296,0,27.0
2021-05-16,3,10.9,-2.1,3.7,0.0,0.0,0.0,36928.41,33684.39,19.2,2161,3355,0,4701,0,26.0
2021-05-17,3,12.0,2.9,7.3,0.0,0.0,0.0,36839.45,31191.44,18.5,15725,8498,290,16844,5324,58.0
2021-05-18,3,10.7,0.3,4.4,0.0,0.0,0.0,36752.22,33493.11,11.4,16492,9542,350,17753,5362,69.0
2021-05-19,3,10.6,-0.7,3.4,0.0,0.0,0.0,36666.82,32430.18,11.9,16548,9492,323,17840,5307,65.0
2021-05-20,3,14.4,-0.5,4.9,0.0,0.0,0.0,36583.34,32356.54,7.8,16343,9710,310,17375,4823,94.0
2021-05-21,3,15.0,0.5,6.6,0.0,0.0,0.0,36501.9,33220.65,9.4,16352,10086,247,17849,5224,68.0
2021-05-22,0,14.7,-0.9,6.5,0.0,0.0,0.0,36422.58,33134.16,11.3,3257,4849,0,6541,0,42.0
2021-05-23,3,16.6,-0.2,7.1,0.0,0.0,0.0,36345.5,33050.01,9.4,2135,3430,0,4664,0,54.0
2021-05-24,51,16.6,3.4,9.8,0.2,0.2,2.0,36270.75,23708.93,9.3,15716,9235,302,16929,5234,73.0
2021-05-25,55,16.2,6.6,11.3,1.4,1.4,2.0,36198.45,30770.29,20.3,16514,9619,328,17408,5388,88.0
2021-05-26,63,12.2,4.7,9.1,8.1,8.1,4.0,36128.68,31243.4,23.3,16451,9619,347,17927,5171,65.0
2021-05-27,3,11.5,1.3,6.6,0.0,0.0,0.0,36061.57,32739.42,18.4,16618,9841,310,17936,5285,114.0
2021-05-28,3,11.8,0.5,7.1,0.0,0.0,0.0,35997.23,32458.93,17.4,16113,9808,246,16822,5178,91.0
2021-05-29,0,11.3,-2.3,3.7,0.0,0.0,0.0,35935.25,32601.05,14.5,3113,4730,0,6304,0,28.0
2021-05-30,1,11.6,0.2,4.9,0.0,0.0,0.0,35875.36,32535.46,9.7,2123,3480,0,4871,0,33.0
2021-05-31,3,12.4,-1.5,2.9,0.0,0.0,0.0,35817.61,32472.15,12.6,2302,3116,0,4712,0,25.0
2021-06-01,3,12.7,-2.7,3.2,0.0,0.0,0.0,35762.07,30522.88,15.3,16356,9283,324,17202,5675,64.0
2021-06-02,51,14.1,0.3,6.3,0.1,0.1,1.0,35708.79,32030.37,10.0,16489,9620,305,17913,5512,110.0
2021-06-03,63,10.3,4.5,7.5,22.4,22.4,21.0,35657.81,0.0,7.3,14430,8241,309,15403,5020,66.0
2021-06-04,3,11.5,2.3,6.7,0.0,0.0,0.0,35609.2,31100.89,21.4,16028,9564,247,16553,5433,57.0
2021-06-05,3,9.7,-1.2,3.8,0.0,0.0,0.0,35563.01,32027.46,17.6,3279,4610,0,6389,0,37.0
2021-06-06,3,12.7,0.7,5.8,0.0,0.0,0.0,35519.3,32144.21,15.0,2077,3303,0,4665,0,20.0
2021-06-07,3,11.2,1.5,5.3,0.0,0.0,0.0,35478.12,27782.57,16.9,15462,9033,287,16468,5400,69.0
2021-06-08,61,12.4,1.6,6.9,4.1,4.1,4.0,35439.54,32056.26,25.5,16301,9571,334,17376,5389,66.0
2021-06-09,51,6.8,1.2,3.9,2.0,2.0,11.0,35403.6,24965.68,12.8,14998,9167,317,16406,5297,56.0
2021-06-10,53,8.0,2.7,5.2,3.3,3.3,14.0,35370.35,22348.66,20.0,15388,9114,289,16617,5269,84.0
2021-06-11,51,11.9,4.1,7.4,1.8,1.8,8.0,35339.85,28278.35,16.2,14834,9153,210,16181,4912,58.0
2021-06-12,51,8.2,5.9,7.1,0.1,0.1,1.0,35312.15,0.0,21.2,3055,4445,0,6054,0,23.0
2021-06-13,51,11.8,4.1,7.6,0.2,0.2,2.0,35287.3,31685.76,13.9,2130,4063,0,5204,0,29.0
2021-06-14,51,11.0,3.2,6.4,0.1,0.1,1.0,35265.36,26886.43,9.0,2043,3204,0,4470,0,12.0
2021-06-15,51,11.6,2.6,6.5,0.3,0.3,3.0,35246.37,28740.3,7.1,15462,9377,309,16887,5069,79.0
2021-06-16,63,11.7,0.9,6.2,11.6,11.6,10.0,35230.38,27752.72,9.8,14752,8957,301,16002,4916,68.0
2021-06-17,51,7.8,5.1,6.5,1.0,1.0,4.0,35217.44,8313.32,19.3,15189,9338,320,17070,4969,68.0
2021-06-18,53,11.7,5.2,7.5,2.4,2.4,5.0,35207.5,24666.67,14.3,14794,9746,267,16438,4737,64.0
2021-06-19,3,12.1,2.2,7.6,0.0,0.0,0.0,35200.52,31792.09,26.3,3205,4629,0,6330,0,18.0
2021-06-20,3,13.0,1.5,7.4,0.0,0.0,0.0,35196.46,31756.91,19.2,1947,3298,0,4742,0,22.0
2021-06-21,2,12.7,0.1,5.0,0.0,0.0,0.0,35195.3,31761.79,9.0,14587,8914,304,16243,4295,53.0
2021-06-22,3,11.3,0.6,5.1,0.0,0.0,0.0,35197.02,20044.22,8.3,15204,9372,324,16855,4239,80.0
2021-06-23,53,12.0,2.0,7.8,1.3,1.3,4.0,35201.61,5161.72,17.9,14881,9455,314,16610,4174,70.0
2021-06-24,63,11.7,8.0,10.3,29.2,29.2,18.0,35209.03,0.0,28.7,12056,7920,282,14017,3271,66.0
2021-06-25,53,9.8,6.3,7.9,2.1,2.1,9.0,35219.27,21466.83,22.7,13570,9092,224,14802,3337,62.0
2021-06-26,51,10.0,4.8,6.9,0.1,0.1,1.0,35232.3,30889.57,18.5,3170,4718,0,6242,0,17.0
2021-06-27,3,9.3,2.5,5.9,0.0,0.0,0.0,35248.08,14558.3,16.5,2109,3300,0,4711,0,19.0
2021-06-28,3,12.2,1.8,5.8,0.0,0.0,0.0,35266.61,26279.73,10.1,9512,6550,230,12511,0,49.0
2021-06-29,3,11.9,1.2,5.4,0.0,0.0,0.0,35287.82,31423.27,8.4,10292,7197,279,13043,0,37.0
2021-06-30,51,14.1,6.3,9.5,0.5,0.5,4.0,35311.73,23931.67,9.4,10372,7411,273,13369,5,59.0
2021-07-01,53,11.3,6.9,8.8,4.4,4.4,13.0,35338.27,7890.48,6.3,10114,7269,267,12813,0,56.0
2021-07-02,51,11.4,4.6,8.0,0.2,0.2,2.0,35367.43,25881.32,17.8,10127,7741,203,12920,0,37.0
2021-07-03,51,10.7,1.9,6.8,0.5,0.5,4.0,35399.17,30885.69,19.0,2729,3929,0,5591,0,30.0
2021-07-04,3,7.5,2.1,4.6,0.0,0.0,0.0,35433.46,22611.82,18.5,1856,2895,0,4146,0,35.0
2021-07-05,3,11.0,0.3,5.3,0.0,0.0,0.0,35470.27,31600.49,15.7,10261,7354,256,13077,0,27.0
2021-07-06,3,6.6,-2.2,1.4,0.0,0.0,0.0,35509.57,29671.18,8.6,10113,7544,270,13375,0,41.0
2021-07-07,3,9.8,-2.1,2.2,0.0,0.0,0.0,35551.31,31190.8,7.4,10892,7901,285,13678,0,52.0
2021-07-08,3,10.1,-2.5,1.9,0.0,0.0,0.0,35595.82,29899.53,10.4,10843,8201,270,14035,0,43.0
2021-07-09,51,11.7,-0.7,3.5,0.1,0.1,1.0,35643.27,30311.79,9.7,10476,8172,193,13363,0,40.0
2021-07-10,3,10.5,-3.0,3.2,0.0,0.0,0.0,35693.59,32337.54,18.5,2855,4626,0,6007,0,21.0
2021-07-11,3,11.3,0.2,4.8,0.0,0.0,0.0,35746.66,31822.43,9.0,1966,3213,0,4514,0,11.0
2021-07-12,51,11.4,0.2,4.7,0.2,0.2,2.0,35802.42,28068.14,13.2,14136,8295,268,15328,2467,50.0
2021-07-13,3,11.3,0.2,5.5,0.0,0.0,0.0,35860.76,30095.58,14.8,15437,8969,312,16007,5151,56.0
2021-07-14,51,9.5,2.7,6.3,2.2,2.2,11.0,35921.59,13233.8,31.5,14900,8802,273,15542,5224,59.0
2021-07-15,53,12.5,7.3,9.2,2.5,2.5,12.0,35984.82,26419.69,18.1,14865,8811,276,15373,5263,88.0
2021-07-16,61,8.6,5.6,6.8,8.5,8.5,20.0,36050.36,19284.55,30.0,13721,8248,209,14637,4720,66.0
2021-07-17,61,6.9,2.7,4.9,7.3,7.3,20.0,36118.12,31396.34,28.8,2735,3651,0,5236,0,20.0
2021-07-18,51,9.3,1.1,6.3,0.1,0.1,1.0,36188.02,31488.84,19.1,2026,3035,0,4398,0,36.0
2021-07-19,51,8.3,1.4,4.5,0.1,0.1,1.0,36259.95,4378.55,14.7,15032,8449,281,15625,5217,61.0
2021-07-20,53,7.2,3.1,5.4,2.3,2.3,12.0,36333.84,1209.35,25.3,15046,8528,328,15468,5450,66.0
2021-07-21,3,10.2,-2.7,3.4,0.0,0.0,0.0,36409.6,33123.05,13.4,15708,8764,325,16434,5252,110.0
2021-07-22,3,8.8,-3.7,1.6,0.0,0.0,0.0,36487.14,32693.66,7.9,15589,9013,292,16465,5461,114.0
2021-07-23,73,6.9,-0.8,3.5,6.3,5.7,18.0,36566.37,3006.92,6.8,14234,8392,207,14986,5025,56.0
2021-07-24,53,7.2,4.9,6.2,1.4,1.4,7.0,36647.21,420.56,24.9,2866,3814,0,5721,0,77.0
2021-07-25,61,5.4,3.0,4.3,6.7,6.7,17.0,36729.59,32350.44,34.6,1869,2673,0,4102,0,20.0
2021-07-26,53,10.6,4.2,7.9,1.9,1.9,7.0,36813.4,14842.22,22.9,14918,8563,295,15651,5557,57.0
2021-07-27,51,12.8,4.9,8.3,0.1,0.1,1.0,36898.59,33655.05,24.8,15886,9178,315,16923,5688,77.0
2021-07-28,61,11.2,5.3,8.3,9.8,9.8,16.0,36985.68,4874.3,24.2,15168,8604,314,16204,5318,55.0
2021-07-29,1,11.0,1.5,5.4,0.0,0.0,0.0,37075.03,33846.35,16.2,15846,9420,270,16980,5534,91.0
2021-07-30,3,10.0,-1.5,3.3,0.0,0.0,0.0,37166.52,33383.42,13.5,15531,9164,236,16405,5201,62.0
2021-07-31,3,13.6,2.9,7.6,0.0,0.0,0.0,37260.05,24510.5,12.9,3059,4355,0,6004,0,28.0
2021-08-01,55,11.7,2.9,7.2,2.5,2.5,8.0,37355.49,14889.62,16.8,1862,2799,0,4160,0,18.0
2021-08-02,3,12.9,-1.8,4.4,0.0,0.0,0.0,37452.75,34101.86,11.3,15232,8730,292,16641,4647,91.0
2021-08-03,63,9.3,5.0,6.7,7.8,7.8,14.0,37551.7,24981.72,24.7,15630,8950,323,16981,5399,49.0
2021-08-04,51,8.8,3.6,6.1,0.1,0.1,1.0,37652.25,23521.81,26.9,15933,9224,315,17131,5186,54.0
2021-08-05,51,11.7,5.3,8.0,0.1,0.1,1.0,37754.29,32421.78,19.1,15753,9203,270,17369,5183,115.0
2021-08-06,3,12.5,3.3,8.1,0.0,0.0,0.0,37857.71,34493.76,19.2,15595,9565,244,16451,5047,64.0
2021-08-07,3,12.6,0.8,5.3,0.0,0.0,0.0,37962.41,34260.32,17.1,3098,4506,0,6145,0,33.0
2021-08-08,51,10.7,0.1,6.0,0.1,0.1,1.0,38068.3,13288.8,12.9,1956,3094,0,4346,0,26.0
2021-08-09,51,12.9,3.5,7.7,0.2,0.2,2.0,38175.28,34954.04,9.4,15466,8880,311,16701,5268,62.0
2021-08-10,3,14.1,0.3,6.9,0.0,0.0,0.0,38283.24,35020.25,25.1,16088,9447,300,17588,5489,71.0
2021-08-11,61,16.2,5.1,11.1,5.9,5.9,12.0,38392.09,35087.39,32.9,15917,9295,319,17484,5160,58.0
2021-08-12,53,12.7,1.3,7.9,2.2,2.2,5.0,38501.75,35161.77,16.5,12264,7130,217,13291,1925,55.0
2021-08-13,3,14.0,-1.1,4.9,0.0,0.0,0.0,38612.12,35229.47,14.9,2339,1214,16,2474,9,11.0
2021-08-14,3,12.3,-1.3,4.3,0.0,0.0,0.0,38723.1,35330.09,14.1,720,671,0,1207,0,13.0
2021-08-15,3,13.6,-0.8,5.4,0.0,0.0,0.0,38834.61,34149.29,18.8,525,526,0,906,0,10.0
2021-08-16,51,9.6,3.1,6.4,0.2,0.2,1.0,38946.57,23345.18,27.1,2079,953,23,2185,14,11.0
2021-08-17,3,12.6,3.3,6.5,0.0,0.0,0.0,39059.6,35004.14,16.2,2066,949,20,2139,29,14.0
2021-08-18,3,12.5,0.1,5.1,0.0,0.0,0.0,39174.11,35716.64,17.7,2079,800,22,1915,19,17.0
2021-08-19,3,14.5,-1.7,5.5,0.0,0.0,0.0,39290.0,34335.05,17.7,1959,768,21,1920,14,13.0
2021-08-20,53,14.6,0.6,7.1,1.4,1.4,3.0,39407.17,35730.13,20.4,2015,741,9,1907,11,13.0
2021-08-21,51,15.7,4.6,9.4,0.2,0.2,2.0,39525.53,36019.69,21.3,722,503,0,1079,0,6.0
2021-08-22,3,17.7,1.7,9.2,0.0,0.0,0.0,39644.97,36104.53,17.5,489,409,0,862,0,5.0
2021-08-23,61,18.1,7.1,11.3,12.3,12.3,11.0,39765.42,28588.71,27.7,1905,745,17,1758,10,18.0
2021-08-24,63,8.4,3.9,6.1,20.8,20.8,24.0,39886.76,0.0,19.6,1788,711,20,1714,27,14.0
2021-08-25,53,11.2,2.4,6.4,1.0,1.0,5.0,40008.91,15116.99,17.6,2035,720,23,1846,0,12.0
2021-08-26,3,12.2,-1.6,6.1,0.0,0.0,0.0,40131.79,36000.0,11.9,2074,753,14,1909,0,22.0
2021-08-27,51,12.0,3.8,7.1,0.2,0.2,2.0,40255.29,5928.78,10.5,2086,772,20,1888,0,24.0
2021-08-28,51,12.5,2.3,6.2,0.2,0.2,2.0,40379.35,13414.0,13.8,735,566,0,1081,0,7.0
2021-08-29,61,10.1,1.0,5.0,6.1,6.1,8.0,40503.86,11441.39,13.1,463,375,0,821,0,9.0
2021-08-30,3,11.7,0.7,5.4,0.0,0.0,0.0,40628.75,22008.61,15.9,1996,729,22,1984,0,16.0
2021-08-31,3,15.5,-0.0,6.8,0.0,0.0,0.0,40753.94,34922.0,18.4,2111,767,19,1877,0,18.0
2021-09-01,3,19.8,3.2,10.6,0.0,0.0,0.0,40879.34,36912.27,10.4,2093,791,24,2000,0,14.0
2021-09-02,1,21.0,1.4,10.8,0.0,0.0,0.0,41004.87,37452.35,15.0,2126,813,21,2127,0,17.0
2021-09-03,3,19.3,5.5,12.0,0.0,0.0,0.0,41130.44,36430.89,20.1,2269,897,20,2263,0,20.0
2021-09-04,63,13.0,7.9,11.4,21.1,21.1,21.0,41255.99,0.0,20.4,590,433,0,1016,0,11.0
2021-09-05,61,10.1,4.6,7.6,4.4,4.4,8.0,41381.44,21120.48,19.4,458,456,0,943,0,7.0
2021-09-06,3,15.7,2.4,8.4,0.0,0.0,0.0,41507.41,37403.14,16.3,2147,864,27,2153,0,25.0
2021-09-07,3,15.1,-0.9,7.1,0.0,0.0,0.0,41634.36,38527.34,23.0,2035,853,24,2189,0,28.0
2021-09-08,3,15.5,2.0,7.4,0.0,0.0,0.0,41762.19,37923.6,20.1,2191,928,22,2114,0,22.0
2021-09-09,3,17.4,1.8,9.8,0.0,0.0,0.0,41890.82,37571.71,20.1,2295,878,19,2177,0,26.0
2021-09-10,3,17.7,6.2,11.8,0.0,0.0,0.0,42020.16,39050.22,18.0,2400,847,18,2299,0,36.0
2021-09-11,0,19.9,2.5,11.7,0.0,0.0,0.0,42150.13,39183.04,25.2,820,612,0,1283,0,11.0
2021-09-12,3,16.3,4.0,10.6,0.0,0.0,0.0,42280.65,33784.77,22.2,538,501,0,1059,0,8.0
2021-09-13,61,11.7,1.6,5.9,6.2,6.2,10.0,42411.63,36636.19,12.2,2164,848,22,2204,0,35.0
2021-09-14,3,11.8,1.5,6.7,0.0,0.0,0.0,42543.0,39305.3,19.0,2367,936,23,2300,0,22.0
2021-09-15,3,13.3,1.1,7.4,0.0,0.0,0.0,42674.66,39717.26,11.3,2344,913,21,2280,0,21.0
2021-09-16,3,13.2,2.4,7.6,0.0,0.0,0.0,42806.55,38952.68,12.3,2429,943,23,2390,0,33.0
2021-09-17,51,16.4,4.9,10.8,0.7,0.7,3.0,42938.59,38603.53,21.5,2516,1016,15,2354,0,30.0
2021-09-18,55,15.0,6.4,11.1,4.7,4.7,11.0,43070.7,24185.57,22.4,708,585,0,1217,0,10.0
2021-09-19,3,13.3,3.5,9.0,0.0,0.0,0.0,43202.78,39795.1,25.6,570,549,0,1014,0,13.0
2021-09-20,61,14.7,3.7,8.2,4.6,4.6,8.0,43334.77,27391.52,28.1,2136,909,23,2215,0,25.0
2021-09-21,51,12.4,-0.5,6.0,0.3,0.3,2.0,43466.6,40518.38,19.1,2229,959,22,2294,0,26.0
2021-09-22,3,14.1,-0.9,6.8,0.0,0.0,0.0,43598.16,40650.84,18.7,2389,1013,18,2389,0,21.0
2021-09-23,3,17.4,4.1,9.8,0.0,0.0,0.0,43729.4,40364.2,20.7,2369,989,24,2407,0,23.0
2021-09-24,2,17.5,6.5,12.4,0.0,0.0,0.0,43860.23,40914.16,28.3,2510,1025,16,2530,0,26.0
2021-09-25,3,14.9,5.0,10.2,0.0,0.0,0.0,43990.57,41044.86,19.3,821,709,0,1425,0,12.0
2021-09-26,3,13.8,3.4,8.6,0.0,0.0,0.0,44121.1,39311.0,16.2,563,599,0,1176,0,5.0
2021-09-27,3,15.5,3.1,10.2,0.0,0.0,0.0,44252.29,38352.35,12.5,2431,1046,20,2326,0,27.0
2021-09-28,53,17.3,4.8,10.9,0.7,0.7,2.0,44384.04,41437.41,15.7,2435,1014,25,2387,0,27.0
2021-09-29,63,14.3,8.5,11.6,29.4,29.4,23.0,44516.28,0.0,17.6,2086,878,20,2167,0,22.0
2021-09-30,63,16.6,10.3,12.3,22.2,22.2,21.0,44648.91,21600.0,22.1,2351,983,18,2344,0,29.0
2021-10-01,63,16.9,8.6,12.2,6.5,6.5,14.0,44781.85,40594.2,11.8,2593,1101,19,2575,0,21.0
2021-10-02,53,15.8,8.1,11.5,2.6,2.6,14.0,44915.02,37608.39,13.7,888,774,0,1425,0,12.0
2021-10-03,55,18.0,6.9,12.3,1.3,1.3,2.0,45048.31,32354.63,20.5,594,691,0,1311,0,10.0
2021-10-04,51,16.9,7.7,11.6,0.3,0.3,3.0,45181.66,42228.3,26.8,730,660,0,1393,0,12.0
2021-10-05,51,12.2,5.4,8.7,0.2,0.2,2.0,45314.95,25222.8,29.2,2619,1085,26,2647,0,22.0
2021-10-06,3,16.6,3.9,9.7,0.0,0.0,0.0,45448.11,42370.36,20.6,2821,1217,22,2837,0,36.0
2021-10-07,3,19.5,5.6,11.9,0.0,0.0,0.0,45581.05,42417.68,24.5,2691,1217,20,2926,0,27.0
2021-10-08,3,16.5,4.3,9.8,0.0,0.0,0.0,45713.68,42465.23,13.0,2896,1233,21,2944,0,17.0
2021-10-09,3,21.0,3.8,12.3,0.0,0.0,0.0,45845.9,42513.0,18.3,954,893,0,1730,0,5.0
2021-10-10,55,20.3,7.2,13.4,5.8,5.8,10.0,45977.62,13104.46,12.4,602,611,0,1228,0,8.0
2021-10-11,55,15.2,6.0,9.5,1.9,1.9,3.0,46108.74,38478.27,16.6,2778,1205,29,2729,0,20.0
2021-10-12,51,13.4,6.6,9.5,0.2,0.2,2.0,46239.17,16117.61,18.3,2775,1231,36,2806,0,29.0
2021-10-13,61,12.4,8.9,10.7,3.3,3.3,8.0,46368.81,0.0,17.1,2732,1229,28,2777,0,29.0
2021-10-14,63,15.1,6.8,11.8,21.9,21.9,19.0,46497.57,22901.93,15.0,2589,1082,24,2718,0,23.0
2021-10-15,61,12.2,6.5,9.3,2.0,2.0,7.0,46625.34,37382.71,21.1,3542,1892,28,3579,0,29.0
2021-10-16,53,15.0,7.4,10.5,1.8,1.8,9.0,46752.87,34633.96,26.6,1353,1671,0,2504,0,12.0
2021-10-17,3,16.3,1.8,9.5,0.0,0.0,0.0,46880.68,43463.25,21.1,883,1321,0,2098,0,10.0
2021-10-18,3,20.1,2.6,11.6,0.0,0.0,0.0,47008.68,40635.97,17.9,4309,2260,46,4470,0,63.0
2021-10-19,51,14.8,6.0,10.6,0.7,0.7,3.0,47136.74,43777.74,23.1,4930,2240,53,4649,0,21.0
2021-10-20,51,17.0,7.5,12.7,0.5,0.5,3.0,47264.78,40140.49,27.0,5259,2318,58,5027,0,41.0
2021-10-21,55,19.4,8.4,13.9,4.5,4.5,8.0,47392.68,32481.71,16.2,5132,2380,48,5301,0,38.0
2021-10-22,3,22.1,11.3,15.9,0.0,0.0,0.0,47520.35,43161.33,11.2,6021,3057,41,6156,0,39.0
2021-10-23,51,23.3,8.1,15.7,0.3,0.3,1.0,47647.66,43321.2,20.3,1832,2356,0,3703,0,15.0
2021-10-24,51,19.0,6.1,12.8,0.2,0.2,2.0,47774.51,44684.23,22.7,1236,1741,0,2807,0,16.0
2021-10-25,3,16.7,3.8,10.6,0.0,0.0,0.0,47900.79,44731.85,19.1,6517,3158,80,6569,1861,39.0
2021-10-26,3,19.2,4.1,11.6,0.0,0.0,0.0,48026.38,44820.0,18.7,7511,3291,77,6912,2041,61.0
2021-10-27,3,21.8,7.5,13.7,0.0,0.0,0.0,48151.16,42517.66,18.6,7748,3515,73,7175,2000,34.0
2021-10-28,51,23.7,6.8,15.1,0.4,0.4,2.0,48275.02,40210.79,18.6,7872,3510,78,7119,2116,63.0
2021-10-29,3,18.1,8.8,14.4,0.0,0.0,0.0,48397.83,40628.05,31.4,8319,4023,71,8072,2024,42.0
2021-10-30,3,17.3,3.6,10.0,0.0,0.0,0.0,48519.46,45076.89,21.9,2254,3294,0,4623,0,11.0
2021-10-31,0,17.9,2.3,10.7,0.0,0.0,0.0,48639.81,45175.47,14.2,1558,2212,0,3307,0,16.0
2021-11-01,3,20.8,5.9,13.5,0.0,0.0,0.0,48758.73,43609.56,17.4,9291,4575,106,8821,4650,64.0
2021-11-02,51,22.9,7.5,15.4,0.1,0.1,1.0,48876.09,45341.79,16.2,10172,5042,116,9436,4866,72.0
2021-11-03,53,22.4,9.0,16.4,1.7,1.7,5.0,48991.76,32243.41,16.3,10321,5114,122,9626,4910,51.0
2021-11-04,63,17.3,14.2,15.3,28.4,28.4,23.0,49105.61,2712.57,14.5,9013,4379,112,8518,4388,56.0
2021-11-05,61,16.1,13.1,14.3,16.8,16.8,17.0,49218.43,1473.2,13.0,9840,5081,93,9188,4393,50.0
2021-11-06,53,21.1,12.7,16.7,3.2,3.2,8.0,49330.75,30650.29,16.0,2250,3419,0,4524,0,35.0
2021-11-07,61,21.9,12.9,16.9,4.9,4.9,12.0,49442.49,37239.66,19.5,1474,2342,0,3389,0,16.0
